Date,Open,High,Low,Close,Volume,Adj Close
2012-02-14,117.44,118.28,117.23,117.76,8271200,111.51
2012-02-13,116.60,117.37,116.43,117.14,6422900,110.92
2012-02-10,116.80,117.33,116.52,116.99,7193100,110.78
2012-02-09,115.86,116.04,114.62,115.49,11477700,109.36
2012-02-08,116.20,116.79,115.98,116.36,7613400,110.18
2012-02-07,116.62,116.88,115.77,116.27,8794800,110.09
2012-02-06,116.69,117.80,116.34,117.73,6180600,111.48
2012-02-03,116.46,116.80,115.97,116.57,12467400,110.38
2012-02-02,118.96,119.48,118.64,119.13,5596900,112.80
2012-02-01,119.75,119.90,118.81,119.18,7925200,112.85
2012-01-31,119.26,120.91,119.19,120.85,7998300,114.16
2012-01-30,119.84,120.39,119.34,119.47,8388400,112.85
2012-01-27,117.83,118.33,117.01,118.08,5165300,111.54
2012-01-26,116.65,117.71,116.59,117.71,7638500,111.19
2012-01-25,116.06,118.53,115.89,116.17,12867600,109.74
2012-01-24,116.71,116.71,115.78,116.45,5776500,110.00
2012-01-23,116.13,116.64,115.55,116.24,7274800,109.80
2012-01-20,117.71,117.96,116.97,116.98,6548200,110.50
2012-01-19,119.33,119.56,117.92,118.32,8625700,111.77
2012-01-18,121.53,121.61,119.91,119.97,5804000,113.33
2012-01-17,120.95,121.63,120.83,121.44,5449900,114.72
2012-01-13,121.10,121.64,120.81,120.88,9819000,114.19
2012-01-12,119.95,120.19,119.24,119.69,7205400,113.06
2012-01-11,119.04,120.06,118.98,119.86,8634500,113.22
2012-01-10,117.73,118.87,117.68,118.32,8932500,111.77
2012-01-09,118.47,119.54,118.30,118.52,5582400,111.96
2012-01-06,117.75,118.96,117.71,118.73,7348500,112.16
2012-01-05,118.17,119.10,117.57,117.80,6465800,111.28
2012-01-04,119.26,119.28,117.68,118.01,8417100,111.47
2012-01-03,119.42,120.20,118.93,119.43,9076900,112.82
2011-12-30,121.11,121.76,120.89,121.25,5948800,114.54
2011-12-29,120.48,121.09,120.06,120.86,4305000,114.17
2011-12-28,118.74,121.05,118.45,120.64,8302300,113.96
2011-12-27,117.94,118.45,117.62,118.45,4270300,111.89
2011-12-23,118.56,118.71,117.74,118.27,5409700,111.36
2011-12-22,120.00,120.42,119.35,119.60,5247400,112.61
2011-12-21,120.63,120.83,119.07,119.10,11600100,112.14
2011-12-20,122.66,122.67,120.61,120.78,13945400,113.72
2011-12-19,122.32,124.02,122.26,123.87,7845100,116.63
